"user_id","country_code","region","marketing_channel","signup_method"
"c14ee1a5","US","NA","Direct","Desktop"
"c7331df0","US","NA","Direct","Desktop"
"c7331df0","AU","APAC","Email","Desktop"
"c771d70c","AU","APAC","Email","Desktop"
"c771d70c","IE","EMEA","Direct","Desktop"
"d34d9cc7","US","NA","Direct","Desktop"
"d34d9cc7","US","NA","Direct","Desktop"
"d9f0d1b7","AE","EMEA","Direct","Desktop"
"d9f0d1b7","UA","EMEA","Direct","Desktop"
"dabf2901","US","NA","Email","Desktop"
"47661e6c","DE","EMEA","Email","Desktop"
"73ab4c78","US","NA","Direct","Desktop"
"aa417dc5","US","NA","Direct","Desktop"
"bc6ebb21","US","NA","Direct","Desktop"
"bdb3e396","US","NA","Direct","Desktop"
"c2638422","US","NA","Direct","Desktop"
"c87da020","US","NA","Direct","Desktop"
"536602f2","FR","EMEA","Direct","Desktop"
"de21ecdf","DE","EMEA","Direct","Desktop"
"ef5386ae","MX","LATAM","Direct","Desktop"
"75506159","US","NA","Email","Desktop"
"db91ee56","US","NA","Direct","Desktop"
"db91ee56","FR","EMEA","Direct","Desktop"
"1df316dc","FR","EMEA","Direct","Desktop"
"2fd91896","IL","EMEA","Email","Desktop"
"39de099d","IL","EMEA","Email","Desktop"
"44a195cc","US","NA","Direct","Desktop"
"4682f645","US","NA","Direct","Desktop"
"577bdbb6","US","NA","Direct","Desktop"
"577bdbb6","US","NA","Direct","Desktop"
"6212e3a1","US","NA","Direct","Desktop"
"70b1a94b","US","NA","Direct","Desktop"
"7bab50b6","MX","LATAM","Direct","Desktop"
"7e7f190b","US","NA","Direct","Desktop"
"87afabaf","GB","EMEA","Email","Desktop"
"e24da8b2","US","NA","Direct","Desktop"
"a0d577a0","US","NA","Direct","Desktop"
"a0d577a0","JP","APAC","Direct","Desktop"
"a374f380","US","NA","Direct","Desktop"
"a96a2f49","US","NA","Direct","Desktop"
"4930144f","US","NA","Direct","Desktop"
"5f9b5c52","US","NA","Direct","Desktop"
"6501b9d3","US","NA","Direct","Desktop"
"b0bf2ca8","GB","EMEA","Email","Desktop"
"05b01b50","US","NA","Direct","Desktop"
"2f372fc9","US","NA","Direct","Desktop"
"f1038c63","SG","APAC","Direct","Desktop"
"2b1f887d","GB","EMEA","Direct","Desktop"
"bc2e9102","TR","EMEA","Email","Desktop"
"bc2e9102","TR","EMEA","Email","Desktop"
"f6b7b59b","LK","APAC","Direct","Desktop"
"98796918","US","NA","Direct","Desktop"
"04adf42e","IE","EMEA","Email","Desktop"
"29f784d9","US","NA","Direct","Desktop"
"315cd222","US","NA","Direct","Desktop"
"315cd222","FI","EMEA","Direct","Desktop"
"80a15911","FI","EMEA","Direct","Desktop"
"ee108552","US","NA","Direct","Desktop"
"5d53f846","US","NA","Direct","Desktop"
"5d53f846","FR","EMEA","Direct","Desktop"
"64830d44","US","NA","Direct","Desktop"
"64830d44","AU","APAC","Direct","Desktop"
"8f3ed2a3","AU","APAC","Direct","Desktop"
"954bfaa2","KR","APAC","Email","Desktop"
"954bfaa2","US","NA","Email","Desktop"
"17ecfffb","US","NA","Direct","Desktop"
"c0967269","US","NA","Direct","Desktop"
"2d361996","US","NA","Direct","Desktop"
"2d361996","US","NA","Email","Desktop"
"c4e3d071","US","NA","Direct","Desktop"
"d58f5751","US","NA","Email","Desktop"
"e918cdd7","US","NA","Affiliate","Unknown"
"6014ca49","GB","EMEA","Direct","Desktop"
"60cd3225","GB","EMEA","Direct","Desktop"
"77015bd5","JP","APAC","Unknown","Unknown"
"b74cd3b2","JP","APAC","Unknown","Unknown"
"d7509077","US","NA","Direct","Desktop"
"f7307fea","US","NA","Direct","Desktop"
"f7307fea","IT","EMEA","Direct","Desktop"
"84295912","US","NA","Direct","Desktop"
"84295912","ES","EMEA","Direct","Desktop"
"64c5acb3","ES","EMEA","Direct","Desktop"
"6764ab5f","NL","EMEA","Direct","Desktop"
"1c6ac390","AU","APAC","Direct","Desktop"
"6764ab5f","AU","APAC","Direct","Desktop"
"3391459a","TR","EMEA","Direct","Desktop"
"36a70e3f","GB","EMEA","Direct","Desktop"
"69b97436","US","NA","Email","Desktop"
"3fb7d9ac","CA","NA","Direct","Desktop"
"44cc519d","US","NA","Direct","Desktop"
"48d60a70","US","NA","Direct","Desktop"
"48d60a70","US","NA","Direct","Desktop"
"578e080a","US","NA","Direct","Desktop"
"5b7467d6","PH","APAC","Direct","Desktop"
"685dae01","PH","APAC","Direct","Desktop"
"685dae01","US","NA","Email","Desktop"
"74808dd3","US","NA","Direct","Desktop"
"7c62f52b","JM","NA","Direct","Desktop"
"69b97436","JM","NA","Direct","Desktop"
"b2c99855","US","NA","Direct","Desktop"
"c0ed5652","US","NA","Direct","Desktop"
"c0ed5652","US","NA","Email","Desktop"
"c3df0112","US","NA","Email","Desktop"
"d25340a4","GB","EMEA","Direct","Desktop"
"e3ed0f6c","US","NA","Direct","Desktop"
"c3f807e1","US","NA","Direct","Desktop"
"2959fd96","US","NA","Direct","Desktop"
"c64509dd","US","NA","Direct","Desktop"
"88782ce3","IE","EMEA","Direct","Desktop"
"fd7269e3","DE","EMEA","Direct","Desktop"
"72743042","US","NA","Direct","Desktop"
"10e271e6","GB","EMEA","Direct","Desktop"
"10e271e6","GB","EMEA","Direct","Desktop"
"1b96278d","US","NA","Email","Desktop"
"61d27232","US","NA","Email","Desktop"
"3611dd4a","NL","EMEA","Direct","Desktop"
"3849bca9","IN","APAC","Direct","Desktop"
"4dd152f0","US","NA","Direct","Desktop"
"51d0e087","JP","APAC","Email","Desktop"
"51d0e087","GB","EMEA","Direct","Desktop"
"5394f5b7","US","NA","Direct","Desktop"
"5afcf1f8","US","NA","Direct","Desktop"
"7405b53a","BR","LATAM","Direct","Desktop"
"a357900d","BR","LATAM","Direct","Desktop"
"acf60b48","EG","EMEA","Direct","Desktop"
"afc7d0cb","CH","EMEA","Direct","Desktop"
"afc7d0cb","CO","LATAM","Direct","Desktop"
"c64509dd","GB","EMEA","Direct","Desktop"
"c04a534e","NL","EMEA","Direct","Desktop"
"c04a534e","NL","EMEA","Direct","Desktop"
"c0a3406f","HU","EMEA","Direct","Desktop"
"cdbe4f85","US","NA","Direct","Desktop"
"d5bc81c4","US","NA","Direct","Desktop"
"d5bc81c4","US","NA","Direct","Desktop"
"8dbb3929","US","NA","Direct","Desktop"
"d7e4b185","ZA","EMEA","Affiliate","Unknown"
"e8b6a578","ZA","EMEA","Affiliate","Unknown"
"e8b6a578","IL","EMEA","Email","Desktop"
"ec392b02","NO","EMEA","Direct","Desktop"
"efd1515f","NO","EMEA","Direct","Desktop"
"efd1515f","TR","EMEA","Email","Desktop"
"35c8618c","AU","APAC","Direct","Desktop"
"d77c4210","US","NA","Social Media","Tablet"
"d77c4210","CA","NA","Direct","Desktop"
"b90ce37f","CA","NA","Direct","Desktop"
"01f977c5","TH","APAC","Direct","Desktop"
"01f977c5","SE","EMEA","Direct","Desktop"
"26ce140b","AU","APAC","Direct","Desktop"
"fedb685a","US","NA","Direct","Desktop"
"fedb685a","US","NA","Direct","Desktop"
"62290764","US","NA","Email","Desktop"
"87376106","US","NA","Email","Desktop"
"055c8908","DE","EMEA","Direct","Desktop"
"056d2bef","IT","EMEA","Direct","Desktop"
"05a8ec32","IT","EMEA","Direct","Desktop"
"307be3b3","US","NA","Direct","Desktop"
"a64f010b","US","NA","Email","Desktop"
"10e16392","US","NA","Direct","Desktop"
"160c868c","US","NA","Direct","Desktop"
"a64f010b","US","NA","Direct","Desktop"
"258ede48","GB","EMEA","Email","Desktop"
"310e32cf","PK","APAC","Direct","Desktop"
"3378aa94","SA","EMEA","Email","Desktop"
"40158a3b","US","NA","Direct","Desktop"
"4fed635f","US","NA","Direct","Desktop"
"bed8c7c3","FR","EMEA","Social Media","Tablet"
"76ae2242","US","NA","Direct","Desktop"
"8c5bc9b5","CH","EMEA","Direct","Desktop"
"c4046f1d","CO","LATAM","Direct","Desktop"
"c4046f1d","GB","EMEA","Direct","Desktop"
"c200eb56","PT","EMEA","Email","Desktop"
"d3b70ee6","ES","EMEA","Direct","Desktop"
"d6dc639d","AU","APAC","Email","Desktop"
"d904fc99","AU","APAC","Email","Desktop"
"d904fc99","CA","NA","Direct","Desktop"
"dd47d6c8","CA","NA","Direct","Desktop"
"13eed7d7","NG","EMEA","Direct","Desktop"
"13eed7d7","GB","EMEA","Direct","Desktop"
"0dacd41b","GB","EMEA","Direct","Desktop"
"250953ab","CH","EMEA","Direct","Desktop"
"2e4d2de7","CH","EMEA","Direct","Desktop"
"17d0b00a","US","NA","Direct","Desktop"
"17d0b00a","GB","EMEA","Direct","Desktop"
"fccca3d9","GB","EMEA","Email","Desktop"
"19c98e16","US","NA","Direct","Desktop"
"1c8659f4","US","NA","Direct","Desktop"
"1c8659f4","US","NA","Direct","Desktop"
"210b7956","NL","EMEA","Direct","Desktop"
"433f7f1f","US","NA","Direct","Desktop"
"433f7f1f","US","NA","Email","Desktop"
"617ec705","US","NA","Direct","Desktop"
"6d618cb9","BE","EMEA","Direct","Desktop"
"6d99fa0e","BE","EMEA","Direct","Desktop"
"75585c30","US","NA","Email","Desktop"
"76f33ad6","IE","EMEA","Direct","Desktop"
"76f33ad6","NZ","APAC","Direct","Desktop"
"fccca3d9","DE","EMEA","Direct","Desktop"
"00bc8d1f","US","NA","Email","Desktop"
"7fbaa899","US","NA","Email","Desktop"
"8057417c","VE","LATAM","Email","Desktop"
"ce8b17b0","VE","LATAM","Email","Desktop"
"95db57e8","US","NA","Direct","Desktop"
"9d4c4c5d","US","NA","Direct","Desktop"
"c7a620da","IT","EMEA","Direct","Desktop"
"900b712d","AU","APAC","Email","Desktop"
"d33a1115","GB","EMEA","Direct","Desktop"
"b6489b94","US","NA","Direct","Desktop"
"ebe09c52","GB","EMEA","Direct","Desktop"
"e805d207","GB","EMEA","Direct","Desktop"
"e805d207","US","NA","Direct","Desktop"
"e8169362","US","NA","Direct","Desktop"
"e8169362","US","NA","Direct","Desktop"
"eb7732cc","IT","EMEA","Email","Desktop"
"fcc6148b","US","NA","Direct","Desktop"
"30136503","IT","EMEA","Direct","Desktop"
"1bd4587a","GB","EMEA","Direct","Desktop"
"2e50def3","PA","LATAM","Direct","Desktop"
"37b6f7b7","GB","EMEA","Direct","Desktop"
"37b6f7b7","US","NA","Email","Desktop"
"d3cadbf6","GB","EMEA","Direct","Desktop"
"f8d0d8fd","ES","EMEA","Email","Desktop"
"7ebfdd50","ES","EMEA","Email","Desktop"
"3f02e30d","US","NA","Affiliate","Unknown"
"47a8c124","AU","APAC","Direct","Desktop"
"5a4c37d6","SE","EMEA","Direct","Desktop"
"ebe09c52","US","NA","Direct","Desktop"
"74bfa1be","US","NA","Direct","Desktop"
"81dccef8","US","NA","Direct","Desktop"
"842ce66a","US","NA","Direct","Desktop"
"941a7d1c","US","NA","Email","Desktop"
"941a7d1c","ZA","EMEA","Direct","Desktop"
"ca41a0e8","DE","EMEA","Direct","Desktop"
"cd933ab7","GB","EMEA","Direct","Desktop"
"128715ef","GB","EMEA","Direct","Desktop"
"128715ef","US","NA","Direct","Desktop"
"dd023984","MY","APAC","Email","Desktop"
"e97d2961","MY","APAC","Email","Desktop"
"eae2fdbc","GB","EMEA","Direct","Desktop"
"eae2fdbc","US","NA","Direct","Desktop"
"ec0cfc83","DE","EMEA","Direct","Desktop"
"ec0cfc83","DE","EMEA","Direct","Desktop"
"6bceace4","NZ","APAC","Email","Desktop"
"584a25bf","TW","APAC","Direct","Desktop"
"6ac88335","TW","APAC","Direct","Desktop"
"6ac88335","US","NA","Direct","Desktop"
"6c73c7e6","FR","EMEA","Direct","Desktop"
"a5215da9","FR","EMEA","Direct","Desktop"
"a5215da9","NO","EMEA","Direct","Desktop"
"a5c6ad3f","NO","EMEA","Direct","Desktop"
"a6ee8f7a","RO","EMEA","Direct","Desktop"
"c5d55540","US","NA","Direct","Desktop"
"76dd8d88","US","NA","Direct","Desktop"
"e08db897","IT","EMEA","Direct","Desktop"
"e5a37226","SE","EMEA","Direct","Desktop"
"fa647a33","JP","APAC","Direct","Desktop"
"0c17751f","JP","APAC","Direct","Desktop"
"353b3cb1","GB","EMEA","Direct","Desktop"
"353b3cb1","US","NA","Email","Desktop"
"8a9e3761","DE","EMEA","Direct","Desktop"
"657a2874","US","NA","Direct","Desktop"
"fe71cd21","US","NA","Direct","Desktop"
"996d56e7","PY","LATAM","Direct","Desktop"
"18b42837","US","NA","Direct","Desktop"
"1d473c02","US","NA","Direct","Desktop"
"1d473c02","US","NA","Email","Desktop"
"21c8aad5","US","NA","Affiliate","Unknown"
"298f8377","US","NA","Direct","Desktop"
"bf698f27","GB","EMEA","Direct","Desktop"
"42e57ab8","US","NA","Direct","Desktop"
"42e57ab8","US","NA","Direct","Desktop"
"45095afc","FR","EMEA","Direct","Desktop"
"4b63e6d8","FR","EMEA","Direct","Desktop"
"4b63e6d8","PE","LATAM","Direct","Desktop"
"6612b33b","PE","LATAM","Direct","Desktop"
"699c724f","US","NA","Direct","Desktop"
"71c04bc7","SG","APAC","Direct","Desktop"
"7bc3defd","CO","LATAM","Direct","Desktop"
"8aba79b1","US","NA","Direct","Desktop"
"92debb7f","US","NA","Email","Desktop"
"c451f311","DE","EMEA","Direct","Desktop"
"c451f311","PL","EMEA","Direct","Desktop"
"c465e733","US","NA","Direct","Desktop"
"c465e733","US","NA","Direct","Desktop"
"cb870a00","CA","NA","Direct","Desktop"
"657a2874","NL","EMEA","Email","Desktop"
"a71266a8","US","NA","Email","Desktop"
"b65f47f7","DE","EMEA","Direct","Desktop"
"e365ecca","SO","EMEA","Email","Desktop"
"ca8afb87","CA","NA","Email","Desktop"
"3bc6ed70","US","NA","Direct","Desktop"
"43c84b74","US","NA","Direct","Desktop"
"c14ee1a5","US","NA","Email","Desktop"
"d3ae2efe","US","NA","Direct","Desktop"
"e06c0009","US","NA","Direct","Desktop"
"d6f5bb54","GB","EMEA","Direct","Desktop"
"0194f3eb","US","NA","Direct","Desktop"
"023f8a78","US","NA","Direct","Desktop"
"e6ba4f3c","BR","LATAM","Email","Desktop"
"036b0b49","IE","EMEA","Direct","Desktop"
"036b0b49","AU","APAC","Direct","Desktop"
"0e41790b","AU","APAC","Direct","Desktop"
"1052d165","US","NA","Direct","Desktop"
"12d8ad2f","VN","APAC","Direct","Desktop"
"4250df45","JP","APAC","Email","Desktop"
"7f06f425","CH","EMEA","Direct","Desktop"
"a8f94a6f","US","NA","Direct","Desktop"
"585fac15","DE","EMEA","Direct","Desktop"
"585fac15","DE","EMEA","Direct","Desktop"
"74bf5972","DE","EMEA","Direct","Desktop"
"77518ef5","US","NA","Direct","Desktop"
"7aa422aa","US","NA","Direct","Desktop"
"a39aa999","US","NA","Direct","Desktop"
"b013916a","GB","EMEA","Email","Desktop"
"b013916a","AE","EMEA","Direct","Desktop"
"d05d6def","AU","APAC","Direct","Desktop"
"ddfc992d","US","NA","Email","Desktop"
"ce27daa4","US","NA","Direct","Desktop"
"2f592a65","PH","APAC","Direct","Desktop"
"2f592a65","US","NA","Direct","Desktop"
"de1bec78","SA","EMEA","Direct","Desktop"
"f5f54d4f","US","NA","Direct","Desktop"
"c180cae5","US","NA","Direct","Desktop"
"0e459eaf","US","NA","Direct","Desktop"
"1210a008","US","NA","Email","Desktop"
"1579f1eb","US","NA","Direct","Desktop"
"c180cae5","IE","EMEA","Direct","Desktop"
"2af337b0","IE","EMEA","Direct","Desktop"
"4ca9e295","AU","APAC","Direct","Desktop"
"53404f00","GB","EMEA","Direct","Desktop"
"5883cf96","GB","EMEA","Direct","Desktop"
"699a2052","US","NA","Direct","Desktop"
"699a2052","US","NA","Direct","Desktop"
"7a233525","US","NA","Direct","Desktop"
"8e203781","US","NA","Direct","Desktop"
"94795c96","US","NA","Direct","Desktop"
"a04292ed","BR","LATAM","Direct","Desktop"
"a3a62de7","BR","LATAM","Direct","Desktop"
"a6d953ec","DE","EMEA","Direct","Desktop"
"fd12f710","CY","EMEA","Direct","Desktop"
"1099777","DE","EMEA","Direct","Desktop"
"c101c039","DK","EMEA","Direct","Desktop"
"c101c039","PH","APAC","Direct","Desktop"
"3f9a9cd9","US","NA","Direct","Desktop"
"6df1e658","US","NA","Direct","Desktop"
"d48c3743","US","NA","Direct","Desktop"
"d5f8dbd7","DE","EMEA","Direct","Desktop"
"d71185fb","PL","EMEA","Direct","Desktop"
"a194ab3b","US","NA","Direct","Desktop"
"f6c51e1e","US","NA","Direct","Desktop"
"dde27d45","US","NA","Direct","Desktop"
"78ff1579","NL","EMEA","Direct","Desktop"
"78ff1579","NL","EMEA","Direct","Desktop"
"7f6b12d9","US","NA","Direct","Desktop"
"87afabaf","US","NA","Direct","Desktop"
"a374f380","US","NA","Social Media","Tablet"
"c4b7dd38","FR","EMEA","Direct","Desktop"
"ca8ffced","GB","EMEA","Email","Desktop"
"73461473","GB","EMEA","Email","Desktop"
"7b293444","IL","EMEA","Direct","Desktop"
"95534f87","IL","EMEA","Direct","Desktop"
"17ecfffb","BE","EMEA","Direct","Desktop"
"b100ad0e","CO","LATAM","Direct","Desktop"
"d58f5751","US","NA","Unknown","Unknown"
"489aa1ea","US","NA","Direct","Desktop"
"4e800bb3","US","NA","Direct","Desktop"
"4e800bb3","US","NA","Direct","Desktop"
"016416d2","US","NA","Email","Desktop"
"016416d2","US","NA","Email","Desktop"
"0ae138b1","US","NA","Email","Desktop"
"3d42c1b8","FR","EMEA","Email","Desktop"
"42235bd8","TR","EMEA","Direct","Desktop"
"4ca71d41","CA","NA","Direct","Desktop"
"4ca71d41","US","NA","Email","Desktop"
"7c03148f","US","NA","Email","Desktop"
"7c03148f","US","NA","Email","Desktop"
"25d217fa","FI","EMEA","Direct","Desktop"
"828002d6","FI","EMEA","Direct","Desktop"
"83f88410","US","NA","Direct","Desktop"
"86d0c88a","US","NA","Direct","Desktop"
"a5b98ac3","US","NA","Email","Desktop"
"be9bc786","US","NA","Direct","Desktop"
"bfcdf085","BR","LATAM","Direct","Desktop"
"25d217fa","ZM","EMEA","Direct","Desktop"
"fe4cefba","US","NA","Direct","Desktop"
"ff0acee7","US","NA","Email","Desktop"
"ff0acee7","US","NA","Email","Desktop"
"7fe3d721","US","NA","Unknown","Unknown"
"834dcf70","DE","EMEA","Direct","Desktop"
"1fc5b0f7","US","NA","Email","Desktop"
"2babea78","US","NA","Email","Desktop"
"2babea78","NL","EMEA","Email","Desktop"
"a4a360fd","NL","EMEA","Email","Desktop"
"d072ce4e","ES","EMEA","Direct","Desktop"
"35ff5c96","US","NA","Direct","Desktop"
"d072ce4e","US","NA","Direct","Desktop"
"5fa3e0bf","US","NA","Direct","Desktop"
"6398c8a9","US","NA","Direct","Desktop"
"64111df4","US","NA","Email","Desktop"
"ecb8ae3f","US","NA","Email","Desktop"
"0816e690","US","NA","Direct","Desktop"
"0816e690","JP","APAC","Direct","Desktop"
"59b7f2ef","JP","APAC","Direct","Desktop"
"5f119e22","GB","EMEA","Email","Desktop"
"855e9310","US","NA","Direct","Desktop"
"8cc643b7","IL","EMEA","Direct","Desktop"
"8cc643b7","IL","EMEA","Direct","Desktop"
"8e27dd31","GB","EMEA","Direct","Desktop"
"8e27dd31","GB","EMEA","Direct","Desktop"
"94d886db","US","NA","Direct","Desktop"
"974aa4ac","US","NA","Direct","Desktop"
"a1097009","US","NA","Direct","Desktop"
"a5045e72","US","NA","Direct","Desktop"
"8c5b9ca2","US","NA","Unknown","Unknown"
"9e5df6f5","AO","EMEA","Direct","Desktop"
"9e5df6f5","CA","NA","Direct","Desktop"
"a57d97c2","NL","EMEA","Direct","Desktop"
"c85a7b42","BR","LATAM","Direct","Desktop"
"e03012a6","US","NA","Direct","Desktop"
"e1749316","US","NA","Direct","Desktop"
"e1749316","US","NA","Direct","Desktop"
"a57d97c2","DE","EMEA","Direct","Desktop"
"f7b54fb7","BR","LATAM","Email","Desktop"
"a9695a8f","US","NA","Direct","Desktop"
"5af917dd","US","NA","Direct","Desktop"
"5af917dd","DK","EMEA","Direct","Desktop"
"8048c831","DK","EMEA","Direct","Desktop"
"e1b476c8","FR","EMEA","Direct","Desktop"
"bb7d522d","US","NA","Direct","Desktop"
"63904457","US","NA","Direct","Desktop"
"d7e4b185","CA","NA","Direct","Desktop"
"024d8ab8","US","NA","Direct","Desktop"
"b1cdcc99","US","NA","Direct","Desktop"
"1.93E+07","US","NA","Direct","Desktop"
"09e1d21e","US","NA","Direct","Desktop"
"09e1d21e","GB","EMEA","Direct","Desktop"
"0fe99222","GB","EMEA","Direct","Desktop"
"1079aa92","NL","EMEA","Direct","Desktop"
"19a72622","US","NA","Direct","Desktop"
"19a72622","US","NA","Direct","Desktop"
"1c755fb8","US","NA","Direct","Desktop"
"1c755fb8","US","NA","Direct","Desktop"
"435dd646","US","NA","Direct","Desktop"
"46bd109b","AU","APAC","Email","Desktop"
"46bd109b","AU","APAC","Email","Desktop"
"4ffd84a6","US","NA","Direct","Desktop"
"6197151f","DE","EMEA","Direct","Desktop"
"6492a360","US","NA","Direct","Desktop"
"6492a360","US","NA","Direct","Desktop"
"93c8ae56","US","NA","Direct","Desktop"
"9837a193","US","NA","Direct","Desktop"
"abf11586","GB","EMEA","Direct","Desktop"
"dd2d0fc2","US","NA","Direct","Desktop"
"ec8e1a7b","ZA","EMEA","Email","Desktop"
"ef6c5b08","US","NA","Affiliate","Unknown"
"6cca544a","US","NA","Direct","Desktop"
"6cca544a","US","NA","Direct","Desktop"
"c1bbdcf7","ES","EMEA","Direct","Desktop"
"c45dcd43","GB","EMEA","Email","Desktop"
"d3b70ee6","US","NA","Direct","Desktop"
"3785a0bf","US","NA","Direct","Desktop"
"f809a9fe","GH","EMEA","Direct","Desktop"
"d3dd4b51","US","NA","Direct","Desktop"
"1a0155e5","US","NA","Email","Desktop"
"2635671f","US","NA","Email","Desktop"
"2b86508e","BR","LATAM","Email","Desktop"
"2b86508e","GB","EMEA","Direct","Desktop"
"70431614","BR","LATAM","Email","Desktop"
"36b480d9","US","NA","Direct","Desktop"
"379dbb19","US","NA","Email","Desktop"
"5140af22","US","NA","Direct","Desktop"
"5140af22","AU","APAC","Direct","Desktop"
"664f5a0a","AU","APAC","Direct","Desktop"
"66d8848e","US","NA","Direct","Desktop"
"8861b1f6","GB","EMEA","Email","Desktop"
"96b8afd2","GB","EMEA","Email","Desktop"
"9a060e51","US","NA","Email","Desktop"
"9d5f4c9c","US","NA","Email","Desktop"
"44b9c6ef","US","NA","Email","Desktop"
"bd5564ab","US","NA","Email","Desktop"
"78287fe6","GB","EMEA","Email","Desktop"
"00bad5ec","GB","EMEA","Email","Desktop"
"ac1bd9cf","US","NA","Email","Desktop"
"41472782","US","NA","Direct","Desktop"
"598eeece","AU","APAC","Direct","Desktop"
"b399f96a","JP","APAC","Direct","Desktop"
"44b9c6ef","US","NA","Email","Desktop"
"bf466258","US","NA","Email","Desktop"
"8be07433","NO","EMEA","Direct","Desktop"
"c4b43328","KR","APAC","Direct","Desktop"
"c53f4a39","KR","APAC","Direct","Desktop"
"ef79d434","IN","APAC","Direct","Desktop"
"aab120e2","US","NA","Email","Desktop"
"c38632c6","US","NA","Direct","Desktop"
"2424ce79","AU","APAC","Unknown","Unknown"
"38f0ffcb","US","NA","Direct","Desktop"
"3e058af5","US","NA","Direct","Desktop"
"3f61b537","US","NA","Direct","Desktop"
"3fb76efd","GB","EMEA","Email","Desktop"
"5d595bbf","CA","NA","Direct","Desktop"
"63ab87a0","CA","NA","Direct","Desktop"
"6c61e89b","US","NA","Direct","Desktop"
"8e80acbd","US","NA","Direct","Desktop"
"8e80acbd","CA","NA","Email","Desktop"
"3a8d7735","GB","EMEA","Direct","Desktop"
"518fe2a1","TR","EMEA","Direct","Desktop"
"b3cb69c7","CO","LATAM","Direct","Desktop"
"4f837802","US","NA","Email","Desktop"
"e6601335","KR","APAC","Direct","Desktop"
"f29059bb","US","NA","Direct","Desktop"
"18b42837","US","NA","Direct","Desktop"
"dfa49123","EG","EMEA","Direct","Desktop"
"e7d9f826","EG","EMEA","Direct","Desktop"
